date,return,cumulative
2025-12-03,0.0,-0.5166574371407651
2025-12-04,0.0,-0.5166574371407651
2025-12-05,0.0,-0.5166574371407651
2025-12-06,0.0,-0.5166574371407651
2025-12-07,0.0,-0.5166574371407651
2025-12-08,0.0,-0.5166574371407651
2025-12-09,0.0,-0.5166574371407651
2025-12-10,0.0,-0.5166574371407651
2025-12-11,0.0,-0.5166574371407651
2025-12-12,0.0,-0.5166574371407651
2025-12-13,0.0,-0.5166574371407651
2025-12-14,0.0,-0.5166574371407651
2025-12-15,0.0,-0.5166574371407651
2025-12-16,0.0,-0.5166574371407651
2025-12-17,0.0,-0.5166574371407651
2025-12-18,0.0,-0.5166574371407651
2025-12-19,0.0,-0.5166574371407651
2025-12-20,0.0,-0.5166574371407651
2025-12-21,0.0,-0.5166574371407651
2025-12-22,0.0,-0.5166574371407651
2025-12-23,-0.010937971715291095,-0.5219442244221156
2025-12-24,0.0,-0.5219442244221156
2025-12-25,0.0,-0.5219442244221156
2025-12-26,0.0,-0.5219442244221156
2025-12-27,0.0,-0.5219442244221156
2025-12-28,0.0,-0.5219442244221156
2025-12-29,0.0,-0.5219442244221156
2025-12-30,0.0,-0.5219442244221156
2025-12-31,0.0,-0.5219442244221156
2026-01-01,0.00548624572912515,-0.5193214929650678
2026-01-02,0.0,-0.5193214929650678
2026-01-03,0.0,-0.5193214929650678
2026-01-04,0.0,-0.5193214929650678
2026-01-05,0.0,-0.5193214929650678
2026-01-06,0.0,-0.5193214929650678
2026-01-07,0.0,-0.5193214929650678
2026-01-08,0.0,-0.5193214929650678
2026-01-09,0.0,-0.5193214929650678
2026-01-10,0.0,-0.5193214929650678
2026-01-11,0.0,-0.5193214929650678
2026-01-12,0.0,-0.5193214929650678
2026-01-13,0.0,-0.5193214929650678
2026-01-14,0.0,-0.5193214929650678
2026-01-15,0.0,-0.5193214929650678
2026-01-16,0.0,-0.5193214929650678
2026-01-17,0.0,-0.5193214929650678
2026-01-18,0.0,-0.5193214929650678
2026-01-19,0.0,-0.5193214929650678
2026-01-20,0.0,-0.5193214929650678
2026-01-21,0.0016932354323966337,-0.5185075910853648
2026-01-22,0.0,-0.5185075910853648
2026-01-23,0.0,-0.5185075910853648
2026-01-24,0.0,-0.5185075910853648
2026-01-25,0.0,-0.5185075910853648
2026-01-26,0.0,-0.5185075910853648
2026-01-27,0.0,-0.5185075910853648
2026-01-28,0.0,-0.5185075910853648
2026-01-29,0.0,-0.5185075910853648
2026-01-30,0.0,-0.5185075910853648
2026-01-31,0.001295778822817395,-0.5178836834185458
